ID_CLIENTE;FECHA_AFILIACIÓN;productos;BIN;BIN REC;FECHA_NACIMIENTO;MORA;CUPO;REGION;SEXO;INGRESOS;banca_cliente;comprasDía;ComprasNoche;comprasfinesdesemana;vecesenmoraultimoaño;numerodellamadasacontactoBAC;CHURN
5383562;23/01/2017;1;486647;AGROINSUMOS;13/09/1996;NORMAL;2277000;COSTA;F;600000;AGROPECUARIO;10;1;13;3;3;0
1759789;13/12/2016;1;486647;AGROINSUMOS;11/09/1996;NORMAL;2406000;BOGOTA;F;600000;PERSONAL;3;5;7;3;1;1
7593024;15/11/2016;1;448187;GOLD;9/09/1996;NORMAL;800000;SANTANDERES;F;600000;MICROFINANZAS;4;12;13;3;0;0
2180419;13/02/2017;1;448186;AGRARIA;8/09/1996;NORMAL;3300000;SUR;M;600000;AGROPECUARIO;3;0;17;2;3;0
2180419;23/02/2017;1;486647;AGROINSUMOS;7/09/1996;NORMAL;3300000;SUR;M;600000;AGROPECUARIO;0;14;17;2;1;0
1860359;7/03/2017;1;448186;AGRARIA;4/09/1996;NORMAL;2106000;ANTIOQUIA;F;600000;PERSONAL;6;7;0;0;1;0
10400282;9/12/2016;1;486647;AGROINSUMOS;2/09/1996;180;600000;COSTA;F;600000;AGROPECUARIO;7;4;7;3;3;0
5864408;23/01/2017;1;486647;AGROINSUMOS;2/09/1996;NORMAL;1200000;OCCIDENTE;M;600000;PERSONAL;10;4;15;0;2;0
1009787;20/09/2016;1;486647;AGROINSUMOS;31/08/1996;NORMAL;1000000;BOGOTA;F;600000;AGROPECUARIO;5;13;18;0;4;0
1362329;9/12/2016;1;486647;AGROINSUMOS;27/08/1996;180;2310000;SUR;F;600000;MICROFINANZAS;2;10;1;3;0;0
5572478;22/12/2016;2;486647;AGROINSUMOS;27/08/1996;NORMAL;2400000;CAFETERA;M;600000;AGROPECUARIO;3;11;19;2;0;1
1538174;24/02/2017;2;486647;AGROINSUMOS;23/08/1996;NORMAL;2094000;OCCIDENTE;F;600000;PERSONAL;9;3;19;2;1;0
1266393;31/01/2017;1;486647;AGROINSUMOS;21/08/1996;NORMAL;2500000;CAFETERA;F;600000;PERSONAL;8;7;12;1;3;0
7044819;6/12/2016;2;486647;AGROINSUMOS;18/08/1996;NORMAL;1200000;SUR;F;600000;PERSONAL;7;7;4;2;1;0
2337317;4/01/2017;1;486647;AGROINSUMOS;17/08/1996;NORMAL;2290000;SUR;M;600000;AGROPECUARIO;2;10;10;1;5;1
9535819;9/11/2016;1;486647;AGROINSUMOS;16/08/1996;<90;2220000;COSTA;F;600000;PERSONAL;4;4;3;1;2;0
1230051;19/04/2017;1;448185;CLASICA;16/08/1996;NORMAL;1980000;ORIENTE;F;600000;PERSONAL;4;5;17;1;3;0
5870020;10/02/2017;1;448185;CLASICA;13/08/1996;NORMAL;730000;OCCIDENTE;M;600000;PERSONAL;3;1;6;3;0;0
10146196;27/04/2017;1;486647;AGROINSUMOS;12/08/1996;NORMAL;2176000;SUR;M;600000;AGROPECUARIO;6;11;14;1;1;0
2098300;23/01/2017;1;486647;AGROINSUMOS;11/08/1996;NORMAL;1890000;BOGOTA;M;600000;PERSONAL;4;7;19;3;0;0
1913112;23/01/2017;1;448185;CLASICA;10/08/1996;NORMAL;5500000;BOGOTA;F;600000;PERSONAL;1;9;0;3;1;0
1913112;10/03/2017;1;486647;AGROINSUMOS;9/08/1996;NORMAL;5500000;BOGOTA;F;600000;PERSONAL;6;11;11;3;3;0
8525372;7/04/2017;1;486647;AGROINSUMOS;5/08/1996;NORMAL;2100000;COSTA;M;600000;AGROPECUARIO;6;0;9;1;0;1
10171279;26/01/2017;1;486647;AGROINSUMOS;5/08/1996;NORMAL;2310000;COSTA;F;600000;AGROPECUARIO;4;3;10;1;0;0
9660921;28/03/2017;1;486647;AGROINSUMOS;3/08/1996;NORMAL;2700000;SUR;M;600000;AGROPECUARIO;9;4;15;3;0;0
10415442;30/10/2015;1;486647;AGROINSUMOS;2/08/1996;NORMAL;2200000;SANTANDERES;M;600000;AGROPECUARIO;2;0;19;2;0;0
1861272;1/03/2017;1;486647;AGROINSUMOS;2/08/1996;NORMAL;680000;SANTANDERES;F;600000;PERSONAL;0;15;20;1;4;0
5104898;27/02/2017;1;486647;AGROINSUMOS;1/08/1996;NORMAL;850000;CAFETERA;M;600000;PERSONAL;9;7;14;0;4;1
2111995;12/12/2016;1;448185;CLASICA;1/08/1996;NORMAL;2300000;BOGOTA;M;600000;AGROPECUARIO;6;7;17;2;4;0
2079021;10/05/2017;1;486647;AGROINSUMOS;27/07/1996;<90;3700000;ANTIOQUIA;M;600000;AGROPECUARIO;10;12;0;1;3;0
893146;23/01/2017;1;448185;CLASICA;26/07/1996;180;1446000;OCCIDENTE;M;600000;PERSONAL;6;12;12;3;0;0
1919486;8/02/2017;2;486647;AGROINSUMOS;25/07/1996;NORMAL;2178000;SUR;F;600000;AGROPECUARIO;3;0;17;0;0;0
1854566;12/01/2017;1;486647;AGROINSUMOS;25/07/1996;NORMAL;2800000;ANTIOQUIA;F;600000;PERSONAL;5;5;17;1;4;0
2507782;13/09/2016;1;448186;AGRARIA;23/07/1996;<90;2292000;BOGOTA;M;600000;PERSONAL;8;7;13;2;1;0
5178880;15/05/2017;1;486647;AGROINSUMOS;19/07/1996;PREJURIDICO;800000;BOGOTA;M;600000;PERSONAL;6;3;12;1;1;0
936400;23/02/2017;2;486647;AGROINSUMOS;18/07/1996;NORMAL;2730000;COSTA;M;600000;PERSONAL;7;0;14;0;1;1
10460875;9/09/2016;1;486647;AGROINSUMOS;15/07/1996;NORMAL;900000;OCCIDENTE;M;600000;AGROPECUARIO;4;5;13;1;1;0
2716313;10/05/2017;1;486647;AGROINSUMOS;15/07/1996;NORMAL;1100000;SUR;M;600000;AGROPECUARIO;6;1;11;1;1;0
10182013;22/04/2016;1;448185;CLASICA;14/07/1996;<90;3200000;COSTA;M;600000;AGROPECUARIO;10;3;11;2;1;0
5536594;23/01/2017;1;448185;CLASICA;12/07/1996;PREJURIDICO;1698000;BOGOTA;F;600000;PERSONAL;7;0;10;0;1;0
627587;15/02/2017;1;486647;AGROINSUMOS;11/07/1996;180;1790000;ORIENTE;M;600000;PERSONAL;8;2;4;3;2;0
9515448;4/10/2016;1;448185;CLASICA;10/07/1996;NORMAL;700000;SANTANDERES;F;600000;AGROPECUARIO;0;8;1;1;4;0
8407219;11/04/2017;1;486647;AGROINSUMOS;9/07/1996;NORMAL;1200000;OCCIDENTE;F;600000;PERSONAL;2;4;20;1;3;0
11957367;13/12/2016;1;486647;AGROINSUMOS;8/07/1996;<90;3300000;ORIENTE;F;600000;AGROPECUARIO;10;1;15;1;0;0
5594268;5/05/2017;1;448185;CLASICA;7/07/1996;180;2300000;COSTA;F;600000;AGROPECUARIO;0;5;5;1;0;0
1282041;15/02/2016;1;486647;AGROINSUMOS;7/07/1996;NORMAL;2500000;CAFETERA;F;600000;PERSONAL;5;15;16;2;1;0
6513366;22/02/2017;1;486647;AGROINSUMOS;7/07/1996;NORMAL;1000000;CAFETERA;F;600000;PERSONAL;9;13;12;0;3;0
273487;30/01/2017;1;486647;AGROINSUMOS;4/07/1996;NORMAL;3800000;BOGOTA;M;600000;AGROPECUARIO;6;1;9;0;1;0
3869081;5/04/2017;1;448185;CLASICA;3/07/1996;NORMAL;1900000;OCCIDENTE;M;600000;AGROPECUARIO;3;9;11;3;3;0
2605097;10/02/2017;2;448185;CLASICA;2/07/1996;NORMAL;2500000;COSTA;F;600000;PERSONAL;9;5;14;1;0;0
5879196;7/07/2016;1;486647;AGROINSUMOS;25/06/1996;180;3000000;ANTIOQUIA;F;600000;PERSONAL;8;7;16;0;2;1
427253;14/09/2016;1;486647;AGROINSUMOS;24/06/1996;NORMAL;2200000;CAFETERA;M;600000;PERSONAL;3;4;0;0;2;0
6031427;27/10/2016;1;486647;AGROINSUMOS;18/06/1996;NORMAL;2020000;OCCIDENTE;F;600000;AGROPECUARIO;1;12;13;1;2;0
11687617;23/01/2017;1;448185;CLASICA;17/06/1996;180;1600000;SUR;M;600000;AGROPECUARIO;9;0;9;3;2;0
594113;15/02/2017;1;486647;AGROINSUMOS;16/06/1996;NORMAL;4300000;OCCIDENTE;M;600000;AGROPECUARIO;2;12;8;0;1;0
1781515;1/02/2017;1;486647;AGROINSUMOS;14/06/1996;180;2120000;SUR;F;600000;PERSONAL;7;7;0;3;3;0
1888187;12/12/2016;1;486647;AGROINSUMOS;13/06/1996;NORMAL;4000000;ANTIOQUIA;F;600000;PERSONAL;7;7;2;3;2;0
5461919;21/02/2017;1;486647;AGROINSUMOS;13/06/1996;180;1000000;CAFETERA;F;600000;PERSONAL;8;13;17;2;2;0
10001936;6/04/2017;1;486647;AGROINSUMOS;11/06/1996;NORMAL;2000000;OCCIDENTE;F;600000;AGROPECUARIO;5;14;14;2;2;0
2590947;8/11/2016;1;486647;AGROINSUMOS;8/06/1996;NORMAL;1200000;OCCIDENTE;M;600000;AGROPECUARIO;1;0;11;0;1;1
5834420;3/04/2017;1;486647;AGROINSUMOS;2/06/1996;NORMAL;2100000;ANTIOQUIA;M;600000;AGROPECUARIO;6;8;14;2;0;0
10159967;28/04/2017;1;486647;AGROINSUMOS;1/06/1996;NORMAL;2100000;SANTANDERES;M;600000;AGROPECUARIO;5;7;20;0;1;0
9581580;17/11/2016;1;486647;AGROINSUMOS;30/05/1996;NORMAL;2000000;CAFETERA;F;600000;AGROPECUARIO;2;6;17;0;1;0
11806886;8/11/2016;1;486647;AGROINSUMOS;27/05/1996;NORMAL;1200000;BOGOTA;M;600000;MICROFINANZAS;7;5;14;3;1;0
6865503;16/11/2016;1;486647;AGROINSUMOS;24/05/1996;NORMAL;2500000;BOGOTA;F;600000;PERSONAL;7;7;9;1;2;0
5821537;21/02/2017;1;486647;AGROINSUMOS;19/05/1996;NORMAL;3650000;SUR;F;600000;AGROPECUARIO;8;6;17;1;0;0
6553727;27/03/2017;1;486647;AGROINSUMOS;18/05/1996;180;3700000;CAFETERA;M;600000;AGROPECUARIO;8;4;19;1;4;0
1888574;13/12/2016;1;486647;AGROINSUMOS;18/05/1996;NORMAL;2700000;ANTIOQUIA;F;600000;PERSONAL;8;15;17;1;1;0
2097437;23/01/2017;1;448185;CLASICA;18/05/1996;NORMAL;2610000;BOGOTA;M;600000;PERSONAL;10;13;5;2;2;0
1182520;18/04/2017;1;486647;AGROINSUMOS;15/05/1996;NORMAL;920000;COSTA;F;600000;PERSONAL;9;10;6;1;1;1
10448542;19/10/2016;1;486647;AGROINSUMOS;9/05/1996;NORMAL;3900000;SUR;M;600000;AGROPECUARIO;2;3;15;3;0;1
2913158;27/01/2017;1;486647;AGROINSUMOS;8/05/1996;NORMAL;1600000;ORIENTE;F;600000;AGROPECUARIO;10;5;20;1;1;0
9736166;15/06/2016;1;486647;AGROINSUMOS;7/05/1996;NORMAL;2000000;ANTIOQUIA;M;600000;AGROPECUARIO;0;4;13;0;2;0
6701571;11/04/2016;1;448185;CLASICA;6/05/1996;NORMAL;2600000;SANTANDERES;M;600000;AGROPECUARIO;0;3;19;3;1;1
10243090;26/09/2016;1;486647;AGROINSUMOS;6/05/1996;NORMAL;2000000;SANTANDERES;M;600000;AGROPECUARIO;1;12;9;0;4;1
3862964;7/09/2016;1;486647;AGROINSUMOS;4/05/1996;NORMAL;6500000;BOGOTA;M;600000;AGROPECUARIO;4;6;8;0;0;0
5156034;23/01/2017;1;448185;CLASICA;3/05/1996;NORMAL;1250000;CAFETERA;M;600000;AGROPECUARIO;6;14;0;3;3;0
5501901;22/02/2017;1;486647;AGROINSUMOS;30/04/1996;NORMAL;2700000;BOGOTA;M;600000;AGROPECUARIO;10;10;15;2;1;1
1959819;12/10/2016;1;448185;CLASICA;29/04/1996;NORMAL;1800000;COSTA;F;600000;PERSONAL;0;15;2;1;1;0
2647089;23/03/2017;1;486647;AGROINSUMOS;29/04/1996;NORMAL;1500000;BOGOTA;F;600000;PERSONAL;3;11;17;3;1;0
11843234;12/12/2016;1;486647;AGROINSUMOS;28/04/1996;NORMAL;800000;CAFETERA;M;600000;AGROPECUARIO;7;0;4;2;2;0
9914749;7/02/2017;1;486647;AGROINSUMOS;28/04/1996;<90;1500000;SUR;M;600000;AGROPECUARIO;10;8;4;0;3;0
1925332;20/01/2017;1;448185;CLASICA;24/04/1996;NORMAL;4300000;SUR;F;600000;PERSONAL;9;10;8;3;3;0
2797917;17/04/2017;1;486647;AGROINSUMOS;19/04/1996;NORMAL;4300000;SANTANDERES;F;600000;PERSONAL;10;2;9;1;1;0
286983;7/07/2016;1;486647;AGROINSUMOS;18/04/1996;NORMAL;2400000;BOGOTA;M;600000;AGROPECUARIO;5;6;12;0;0;0
2339237;5/08/2016;1;486647;AGROINSUMOS;18/04/1996;NORMAL;3738000;CAFETERA;M;600000;AGROPECUARIO;7;0;9;1;0;0
1872249;23/12/2016;1;486647;AGROINSUMOS;15/04/1996;NORMAL;3326000;SUR;F;600000;AGROPECUARIO;9;8;7;2;1;0
697424;28/12/2016;1;486647;AGROINSUMOS;14/04/1996;NORMAL;800000;CAFETERA;M;600000;PERSONAL;5;5;10;3;0;0
2435506;22/12/2016;1;486647;AGROINSUMOS;13/04/1996;NORMAL;1800000;SANTANDERES;F;600000;AGROPECUARIO;10;6;3;2;0;0
8120334;20/01/2017;1;486647;AGROINSUMOS;13/04/1996;NORMAL;2600000;SANTANDERES;M;600000;MICROFINANZAS;3;7;7;1;3;0
1994834;15/11/2016;1;486647;AGROINSUMOS;13/04/1996;NORMAL;1300000;BOGOTA;F;600000;AGROPECUARIO;4;12;4;0;1;1
4165863;25/01/2017;1;486647;AGROINSUMOS;12/04/1996;NORMAL;2300000;SUR;M;600000;AGROPECUARIO;7;13;19;2;7;1
5861619;9/06/2016;1;448186;AGRARIA;11/04/1996;180;1175000;COSTA;F;600000;PERSONAL;5;15;17;0;0;0
10336565;24/01/2017;1;486647;AGROINSUMOS;11/04/1996;NORMAL;2700000;SANTANDERES;F;600000;PERSONAL;9;6;16;2;1;0
5635391;15/02/2017;1;448185;CLASICA;9/04/1996;NORMAL;3500000;SUR;M;600000;AGROPECUARIO;2;13;1;0;1;0
8960457;19/04/2017;1;486647;AGROINSUMOS;9/04/1996;PREJURIDICO;1200000;BOGOTA;F;600000;PERSONAL;0;11;0;2;0;0
7897674;28/07/2016;1;486647;AGROINSUMOS;8/04/1996;<90;1200000;SUR;F;600000;AGROPECUARIO;6;7;13;3;2;0
1466213;16/11/2016;1;486647;AGROINSUMOS;7/04/1996;NORMAL;1700000;SANTANDERES;F;600000;MICROFINANZAS;4;3;20;3;0;0
1423417;14/12/2016;1;448186;AGRARIA;5/04/1996;180;1750000;SUR;F;600000;PERSONAL;9;12;15;2;1;1
2837361;27/12/2016;1;486647;AGROINSUMOS;5/04/1996;NORMAL;1700000;BOGOTA;F;600000;AGROPECUARIO;9;5;3;3;1;0
9976518;20/01/2017;1;448185;CLASICA;5/04/1996;NORMAL;1900000;BOGOTA;M;600000;AGROPECUARIO;5;3;11;3;0;0
770740;7/02/2017;1;486647;AGROINSUMOS;3/04/1996;180;1840000;COSTA;M;600000;PERSONAL;8;10;2;3;1;0
1571524;24/11/2015;1;448185;CLASICA;30/03/1996;NORMAL;4200000;COSTA;F;600000;PERSONAL;4;14;15;1;3;0
890787;13/02/2017;1;486647;AGROINSUMOS;30/03/1996;PREJURIDICO;1000000;CAFETERA;M;600000;PERSONAL;0;2;20;0;1;0
226280;22/12/2016;1;448185;CLASICA;29/03/1996;NORMAL;1000000;SUR;M;600000;AGROPECUARIO;1;1;1;1;1;0
2342619;4/11/2016;1;486647;AGROINSUMOS;29/03/1996;180;2200000;SUR;F;600000;AGROPECUARIO;8;3;16;2;3;0
3804687;24/02/2017;1;486647;AGROINSUMOS;28/03/1996;NORMAL;1900000;SUR;M;600000;AGROPECUARIO;7;4;6;1;4;1
8931547;11/05/2017;1;448185;CLASICA;27/03/1996;NORMAL;1400000;ANTIOQUIA;M;600000;PERSONAL;4;7;7;0;4;0
1675449;17/04/2017;1;486647;AGROINSUMOS;26/03/1996;NORMAL;5500000;SANTANDERES;F;600000;PERSONAL;7;2;18;3;1;0
6620718;31/01/2017;1;486647;AGROINSUMOS;26/03/1996;NORMAL;1796000;BOGOTA;F;600000;PERSONAL;0;5;7;3;2;0
8528150;7/04/2017;2;486647;AGROINSUMOS;25/03/1996;NORMAL;1500000;SUR;M;600000;AGROPECUARIO;10;12;16;0;2;1
8767957;10/05/2017;2;486647;AGROINSUMOS;24/03/1996;NORMAL;3300000;ORIENTE;M;600000;AGROPECUARIO;10;13;10;2;1;0
5156500;6/03/2017;1;486647;AGROINSUMOS;23/03/1996;NORMAL;800000;OCCIDENTE;M;600000;AGROPECUARIO;1;15;2;0;2;0
3891672;9/06/2016;2;448186;AGRARIA;22/03/1996;NORMAL;2400000;BOGOTA;F;600000;AGROPECUARIO;10;13;2;2;1;0
11530031;23/03/2017;1;486647;AGROINSUMOS;22/03/1996;NORMAL;3100000;BOGOTA;F;600000;PERSONAL;5;7;20;1;1;0
6007158;27/03/2017;2;486647;AGROINSUMOS;22/03/1996;NORMAL;2000000;COSTA;F;600000;PERSONAL;10;7;3;1;1;1
8758280;24/04/2017;1;486647;AGROINSUMOS;19/03/1996;NORMAL;2352000;ANTIOQUIA;F;600000;PERSONAL;1;7;2;2;0;0
5451115;11/04/2017;1;486647;AGROINSUMOS;17/03/1996;NORMAL;1000000;SUR;M;600000;PERSONAL;3;0;0;1;1;0
10160475;23/01/2017;1;486647;AGROINSUMOS;16/03/1996;NORMAL;3200000;CAFETERA;M;600000;AGROPECUARIO;5;9;9;0;2;0
571340;22/04/2016;1;486647;AGROINSUMOS;15/03/1996;180;1722000;OCCIDENTE;M;600000;AGROPECUARIO;6;15;14;3;1;1
10884776;17/03/2017;1;486647;AGROINSUMOS;13/03/1996;NORMAL;2100000;BOGOTA;F;600000;AGROPECUARIO;1;1;0;0;4;0
5366805;15/06/2016;1;448186;AGRARIA;13/03/1996;NORMAL;1200000;CAFETERA;M;600000;AGROPECUARIO;6;14;16;2;1;0
5149840;4/01/2017;1;486647;AGROINSUMOS;13/03/1996;NORMAL;2200000;OCCIDENTE;M;600000;AGROPECUARIO;0;10;9;2;0;0
12000132;22/03/2017;1;486647;AGROINSUMOS;13/03/1996;<90;1300000;OCCIDENTE;F;600000;MICROFINANZAS;10;6;0;0;1;0
5727956;2/03/2017;1;486647;AGROINSUMOS;10/03/1996;180;1000000;ANTIOQUIA;M;600000;AGROPECUARIO;2;2;10;2;2;0
10352408;16/08/2016;1;486647;AGROINSUMOS;10/03/1996;NORMAL;4000000;BOGOTA;F;600000;PERSONAL;6;2;15;3;2;0
1923980;18/01/2017;1;486647;AGROINSUMOS;9/03/1996;180;2000000;SUR;F;600000;AGROPECUARIO;1;15;17;0;1;0
1745374;23/01/2017;2;448185;CLASICA;6/03/1996;<90;3400000;ORIENTE;F;600000;AGROPECUARIO;0;11;7;3;1;1
2064110;15/12/2016;1;486647;AGROINSUMOS;27/02/1996;PREJURIDICO;1040000;OCCIDENTE;M;600000;AGROPECUARIO;4;15;18;2;2;0
9236520;16/03/2017;1;486647;AGROINSUMOS;27/02/1996;NORMAL;1200000;COSTA;F;600000;AGROPECUARIO;0;13;10;3;3;0
5339911;11/05/2017;2;486647;AGROINSUMOS;26/02/1996;180;530000;CAFETERA;M;600000;PERSONAL;2;2;4;1;0;0
5919911;28/06/2016;1;486647;AGROINSUMOS;26/02/1996;NORMAL;3000000;BOGOTA;F;600000;PERSONAL;3;5;20;1;4;0
1960045;10/05/2016;1;448186;AGRARIA;25/02/1996;NORMAL;2100000;SANTANDERES;F;600000;MICROFINANZAS;10;3;14;2;3;0
5006582;9/12/2016;1;486647;AGROINSUMOS;24/02/1996;NORMAL;520000;CAFETERA;M;600000;PERSONAL;9;0;19;3;1;0
6466485;21/01/2016;1;486647;AGROINSUMOS;24/02/1996;NORMAL;1500000;SANTANDERES;F;600000;AGROPECUARIO;9;1;2;0;1;0
890743;28/04/2016;1;448186;AGRARIA;24/02/1996;<90;680000;SUR;M;600000;AGROPECUARIO;0;0;17;2;1;0
6247913;23/01/2017;1;486647;AGROINSUMOS;24/02/1996;NORMAL;800000;BOGOTA;M;600000;PERSONAL;8;8;7;2;0;0
10161718;22/12/2016;1;448185;CLASICA;24/02/1996;NORMAL;3000000;OCCIDENTE;M;600000;AGROPECUARIO;9;15;3;0;5;0
6393251;29/12/2016;1;486647;AGROINSUMOS;23/02/1996;NORMAL;2000000;ANTIOQUIA;F;600000;PERSONAL;4;14;2;3;2;0
2170925;10/05/2016;1;448186;AGRARIA;22/02/1996;<90;2961000;COSTA;M;600000;AGROPECUARIO;4;9;10;2;0;1
5051596;9/02/2017;1;486647;AGROINSUMOS;19/02/1996;NORMAL;2800000;SUR;F;600000;AGROPECUARIO;8;15;6;1;0;0
1741090;28/07/2016;1;486647;AGROINSUMOS;18/02/1996;NORMAL;2010000;SUR;F;600000;PERSONAL;4;4;14;3;0;0
7294730;28/04/2016;1;448186;AGRARIA;17/02/1996;NORMAL;2500000;OCCIDENTE;F;600000;AGROPECUARIO;6;11;5;0;1;0
10043385;22/12/2016;1;486647;AGROINSUMOS;17/02/1996;<180;1800000;SANTANDERES;M;600000;AGROPECUARIO;7;12;18;1;1;1
11864628;10/02/2017;1;486647;AGROINSUMOS;16/02/1996;<90;2400000;CAFETERA;F;600000;AGROPECUARIO;2;4;12;1;1;0
11864628;2/03/2017;1;486647;AGROINSUMOS;16/02/1996;<90;2400000;CAFETERA;F;600000;AGROPECUARIO;1;12;2;2;0;0
3850855;19/10/2016;1;486647;AGROINSUMOS;15/02/1996;NORMAL;6700000;SUR;F;600000;AGROPECUARIO;2;12;8;2;1;0
5549666;23/01/2017;1;486647;AGROINSUMOS;14/02/1996;NORMAL;1200000;BOGOTA;M;600000;AGROPECUARIO;5;9;2;3;1;0
6874002;10/04/2017;1;486647;AGROINSUMOS;13/02/1996;NORMAL;2700000;CAFETERA;M;600000;AGROPECUARIO;9;15;19;1;4;0
1561684;10/05/2016;1;448186;AGRARIA;13/02/1996;NORMAL;1570000;BOGOTA;F;600000;AGROPECUARIO;6;1;20;2;0;0
5909998;1/03/2016;1;486647;AGROINSUMOS;13/02/1996;NORMAL;2300000;OCCIDENTE;F;600000;AGROPECUARIO;10;0;15;0;4;1
5257334;16/09/2016;1;486647;AGROINSUMOS;10/02/1996;NORMAL;600000;COSTA;F;600000;AGROPECUARIO;7;9;0;0;2;0
3909760;1/02/2017;1;448186;AGRARIA;8/02/1996;NORMAL;918000;BOGOTA;F;600000;PERSONAL;5;0;16;1;2;0
5608794;27/09/2016;1;448187;GOLD;8/02/1996;NORMAL;1250000;SANTANDERES;M;600000;PERSONAL;5;3;2;2;2;0
8124715;12/05/2016;1;486647;AGROINSUMOS;6/02/1996;NORMAL;1300000;CAFETERA;M;600000;AGROPECUARIO;0;8;6;3;0;0
1741125;23/01/2017;1;448185;CLASICA;5/02/1996;180;1280000;BOGOTA;F;600000;AGROPECUARIO;10;1;12;1;3;0
5927422;28/04/2016;1;448186;AGRARIA;5/02/1996;NORMAL;1900000;SUR;M;600000;AGROPECUARIO;6;6;15;1;0;0
3006626;8/03/2017;1;486647;AGROINSUMOS;3/02/1996;NORMAL;2700000;BOGOTA;M;600000;AGROPECUARIO;9;0;10;0;2;1
2119464;28/04/2016;2;448186;AGRARIA;2/02/1996;NORMAL;1200000;SUR;M;600000;AGROPECUARIO;6;13;4;1;1;1
10148200;17/02/2016;1;486647;AGROINSUMOS;29/01/1996;NORMAL;2300000;COSTA;M;600000;AGROPECUARIO;7;5;1;0;0;0
11574766;10/05/2016;1;448186;AGRARIA;28/01/1996;<90;2400000;COSTA;M;600000;AGROPECUARIO;0;0;10;0;2;0
6419119;8/03/2017;1;486647;AGROINSUMOS;28/01/1996;<90;2600000;SUR;M;600000;PERSONAL;6;8;2;3;1;0
9844799;7/02/2017;1;486647;AGROINSUMOS;28/01/1996;NORMAL;3200000;COSTA;M;600000;AGROPECUARIO;6;8;14;1;0;0
3886586;6/04/2017;1;486647;AGROINSUMOS;28/01/1996;NORMAL;2100000;COSTA;M;600000;PERSONAL;0;9;16;0;3;0
10272088;21/05/2015;1;486647;AGROINSUMOS;27/01/1996;NORMAL;2100000;SUR;M;600000;AGROPECUARIO;2;7;6;0;1;0
1366479;3/02/2017;1;486647;AGROINSUMOS;26/01/1996;NORMAL;1000000;SUR;F;600000;AGROPECUARIO;7;1;11;1;1;0
513114;15/02/2017;1;486647;AGROINSUMOS;25/01/1996;180;2460000;SANTANDERES;M;600000;PERSONAL;1;1;2;3;1;0
2107526;28/04/2016;1;448186;AGRARIA;23/01/1996;NORMAL;2080000;BOGOTA;M;600000;AGROPECUARIO;8;5;2;0;3;0
788733;23/03/2017;1;486647;AGROINSUMOS;23/01/1996;NORMAL;2900000;OCCIDENTE;M;600000;AGROPECUARIO;5;6;4;1;2;0
5138235;25/04/2017;1;486647;AGROINSUMOS;23/01/1996;NORMAL;1100000;ANTIOQUIA;M;600000;PERSONAL;9;3;9;0;2;1
2714460;28/08/2015;1;486647;AGROINSUMOS;20/01/1996;NORMAL;3500000;SUR;M;600000;AGROPECUARIO;6;7;18;1;1;0
1761153;25/01/2017;1;448185;CLASICA;18/01/1996;NORMAL;1322000;BOGOTA;F;600000;PERSONAL;2;3;7;3;2;0
924259;25/04/2017;1;486647;AGROINSUMOS;18/01/1996;NORMAL;3860000;BOGOTA;M;600000;PERSONAL;0;14;17;3;0;0
10220721;10/11/2016;1;486647;AGROINSUMOS;17/01/1996;<90;1600000;BOGOTA;M;600000;AGROPECUARIO;7;14;8;1;1;0
757097;12/10/2016;1;448186;AGRARIA;16/01/1996;180;3130000;SUR;M;600000;AGROPECUARIO;5;5;7;2;1;0
12119934;23/01/2017;1;448185;CLASICA;16/01/1996;<90;1200000;COSTA;M;600000;AGROPECUARIO;5;9;10;0;1;0
1307596;23/01/2017;1;448185;CLASICA;16/01/1996;180;2700000;OCCIDENTE;F;600000;AGROPECUARIO;5;0;13;1;1;0
2023489;5/04/2017;1;448185;CLASICA;16/01/1996;NORMAL;2500000;ANTIOQUIA;M;600000;PERSONAL;9;10;19;0;1;0
5340445;10/05/2017;1;448185;CLASICA;16/01/1996;NORMAL;3700000;COSTA;F;600000;AGROPECUARIO;2;8;5;1;1;0
1030022;23/01/2017;2;448185;CLASICA;15/01/1996;NORMAL;1200000;BOGOTA;F;600000;PERSONAL;7;4;15;2;2;0
5349172;30/03/2017;1;486647;AGROINSUMOS;15/01/1996;180;1000000;SUR;F;600000;AGROPECUARIO;1;11;15;2;0;0
720305;8/05/2017;1;448185;CLASICA;13/01/1996;NORMAL;2100000;OCCIDENTE;M;600000;PERSONAL;0;9;7;0;3;0
1064133;31/03/2017;1;486647;AGROINSUMOS;13/01/1996;NORMAL;3000000;BOGOTA;F;600000;AGROPECUARIO;5;3;7;2;2;0
56855;18/05/2016;1;448185;CLASICA;9/01/1996;NORMAL;2700000;BOGOTA;M;600000;AGROPECUARIO;2;3;5;1;1;0
1719852;23/01/2017;1;448185;CLASICA;9/01/1996;180;3950000;CAFETERA;F;600000;PERSONAL;2;0;15;2;4;0
831536;10/05/2016;1;448185;CLASICA;7/01/1996;NORMAL;770000;ANTIOQUIA;M;600000;PERSONAL;1;9;7;1;0;0
1506289;9/06/2016;1;448186;AGRARIA;7/01/1996;NORMAL;2220000;SUR;F;600000;PERSONAL;3;14;5;0;0;0
278116;7/03/2017;1;486647;AGROINSUMOS;6/01/1996;NORMAL;2870000;BOGOTA;M;600000;PERSONAL;4;10;7;2;0;0
